price,volume,hour,date,side
136214.51,0.11746179,15,2019-12-14,sell
136214.58,0.00252832,15,2019-12-14,sell
136214.90,0.00252832,15,2019-12-14,sell
136214.90,0.00219854,15,2019-12-14,sell
136214.91,0.06076142,15,2019-12-14,sell
135964.17,0.00009193,15,2019-12-14,buy
135961.75,0.00073551,15,2019-12-14,buy
135950.05,0.00073557,15,2019-12-14,buy
135950.00,0.00074293,15,2019-12-14,buy
135900.01,0.01395659,15,2019-12-14,buy
135900.01,0.01336105,15,2019-12-14,buy
135900.01,0.01472105,15,2019-12-14,buy
135900.01,0.01472105,15,2019-12-14,buy
135900.00,0.17000000,15,2019-12-14,buy
135899.99,0.00147168,15,2019-12-14,buy
135800.00,0.00736378,15,2019-12-14,buy
135800.00,0.02558432,15,2019-12-14,buy
135635.70,0.55037276,15,2019-12-14,buy
135635.70,0.44716584,15,2019-12-14,buy
135635.69,0.13644211,15,2019-12-14,buy
135511.21,0.17350312,15,2019-12-14,buy
135511.20,0.03671284,15,2019-12-14,buy
133350.36,0.00749904,16,2019-12-14,sell
133350.36,0.00749904,16,2019-12-14,sell
133350.36,0.00749904,16,2019-12-14,sell
133350.36,0.03749521,16,2019-12-14,sell
133350.36,0.00137982,16,2019-12-14,sell
133350.36,0.00121612,16,2019-12-14,sell
133350.36,0.00074990,16,2019-12-14,sell
133350.36,0.00230918,16,2019-12-14,sell
133350.36,0.03374570,16,2019-12-14,sell
133350.36,0.02849636,16,2019-12-14,sell
133349.19,0.02617073,16,2019-12-14,buy
133350.36,0.02849636,16,2019-12-14,sell
133350.36,0.00749904,16,2019-12-14,sell
133350.36,0.22497128,16,2019-12-14,sell
133350.36,0.00074241,16,2019-12-14,sell
133350.36,0.00377974,16,2019-12-14,sell
133350.36,0.00074990,16,2019-12-14,sell
133350.36,0.02512179,16,2019-12-14,sell
133350.36,0.02624665,16,2019-12-14,sell
133300.11,0.10930590,16,2019-12-14,buy
133350.36,0.00084964,16,2019-12-14,sell
133350.36,0.00037525,16,2019-12-14,sell
133350.36,0.06157134,16,2019-12-14,sell
133350.36,0.00674914,16,2019-12-14,sell
133350.36,0.02699655,16,2019-12-14,sell
133350.36,0.18747606,16,2019-12-14,sell
133350.36,0.00037495,16,2019-12-14,sell
133350.36,0.00299962,16,2019-12-14,sell
133350.36,0.13498276,16,2019-12-14,sell
133350.36,0.14998085,16,2019-12-14,sell
133350.36,0.04329370,16,2019-12-14,sell
133350.36,0.01820393,16,2019-12-14,sell
133350.36,0.00037495,16,2019-12-14,sell
133303.50,0.02868200,16,2019-12-14,buy
133303.51,0.00807748,16,2019-12-14,buy
133307.62,0.13077917,16,2019-12-14,buy
133309.01,0.00192538,16,2019-12-14,buy
133350.36,0.29296329,16,2019-12-14,sell
133350.36,0.05624282,16,2019-12-14,sell
133350.36,0.00037495,16,2019-12-14,sell
133350.35,0.00066897,16,2019-12-14,sell
133350.36,0.00026842,16,2019-12-14,sell
133350.36,0.05999241,16,2019-12-14,sell
133350.36,0.00749905,16,2019-12-14,sell
133343.61,0.00380000,16,2019-12-14,buy
133350.36,0.00374952,16,2019-12-14,sell
133350.36,0.00374202,16,2019-12-14,sell
133350.36,0.01250605,16,2019-12-14,sell
133350.36,0.00374952,16,2019-12-14,sell
133345.47,0.00584054,16,2019-12-14,buy
133350.36,3.97311226,16,2019-12-14,sell
133350.36,0.02624665,16,2019-12-14,sell
133350.36,0.04715233,16,2019-12-14,sell
133350.36,0.02624665,16,2019-12-14,sell
133350.36,0.01274837,16,2019-12-14,sell
133347.33,0.00203898,16,2019-12-14,buy
133347.33,0.00080000,16,2019-12-14,buy
133347.52,0.01359122,16,2019-12-14,buy
133350.36,0.00037495,16,2019-12-14,sell
133350.36,0.06449177,16,2019-12-14,sell
133350.36,0.74990424,16,2019-12-14,sell
133348.31,0.00059502,16,2019-12-14,buy
133350.36,0.29179295,16,2019-12-14,sell
133350.36,0.00374952,16,2019-12-14,sell
133350.36,0.07446974,16,2019-12-14,sell
133350.36,0.00110099,16,2019-12-14,sell
133350.36,0.00372760,16,2019-12-14,sell
133350.36,0.00064224,16,2019-12-14,sell
133350.36,0.00039757,16,2019-12-14,sell
133350.36,0.00225414,16,2019-12-14,sell
133348.88,0.05283733,16,2019-12-14,buy
133350.36,0.00021408,16,2019-12-14,sell
133350.36,0.35381539,16,2019-12-14,sell
133350.36,0.02249713,16,2019-12-14,sell
133350.36,0.02774646,16,2019-12-14,sell
133350.36,0.01274837,16,2019-12-14,sell
133350.17,0.00030000,16,2019-12-14,buy
133350.36,0.00074991,16,2019-12-14,sell
133350.36,0.65099097,16,2019-12-14,sell
133350.36,0.00749967,16,2019-12-14,sell
133350.36,0.30579999,16,2019-12-14,sell
133350.36,0.12458924,16,2019-12-14,sell
133350.36,0.01499808,16,2019-12-14,sell
133350.36,0.13310800,16,2019-12-14,sell
133350.36,0.13688000,16,2019-12-14,sell
133350.36,0.13688000,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02162800,16,2019-12-14,sell
133350.36,0.13688000,16,2019-12-14,sell
133350.36,0.03749521,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.00273400,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
133350.36,0.02850900,16,2019-12-14,sell
135299.00,0.00021050,18,2019-12-14,sell
135299.00,0.00739104,18,2019-12-14,sell
135299.00,0.13303868,18,2019-12-14,sell
135250.99,0.01800933,18,2019-12-14,buy
135299.00,0.00018478,18,2019-12-14,sell
135299.00,0.00055433,18,2019-12-14,sell
135250.99,0.00400000,18,2019-12-14,buy
135299.00,0.03695519,18,2019-12-14,sell
135250.99,0.01052030,18,2019-12-14,buy
135251.00,0.00372102,18,2019-12-14,buy
135299.01,0.03344395,18,2019-12-14,sell
135300.00,0.00371028,18,2019-12-14,sell
135300.99,0.00013522,18,2019-12-14,sell
135955.05,0.01823914,18,2019-12-14,sell
135843.79,0.01104209,18,2019-12-14,sell
135299.01,0.00342994,18,2019-12-14,buy
135251.00,0.01347006,18,2019-12-14,buy
135430.00,0.01000000,18,2019-12-14,sell
135529.87,0.07854874,18,2019-12-14,sell
135250.99,0.00066979,18,2019-12-14,buy
135250.99,0.00486921,18,2019-12-14,buy
135449.99,0.05906239,18,2019-12-14,sell
135419.99,0.00147689,18,2019-12-14,sell
135385.00,0.00007549,18,2019-12-14,sell
135251.00,0.03523764,18,2019-12-14,buy
135251.00,0.00366461,18,2019-12-14,buy
135384.99,0.00502050,18,2019-12-14,sell
135384.98,0.03000000,18,2019-12-14,sell
135384.99,0.02497950,18,2019-12-14,sell
135385.00,0.01992451,18,2019-12-14,sell
135390.00,0.01000000,18,2019-12-14,sell
135949.96,0.05557355,18,2019-12-14,sell
135300.00,0.96082780,18,2019-12-14,buy
135250.99,0.05456820,18,2019-12-14,buy
135250.99,0.34925226,18,2019-12-14,buy
135251.00,0.03262365,18,2019-12-14,buy
135251.00,0.03099247,18,2019-12-14,buy
135250.99,0.10177657,18,2019-12-14,buy
135250.99,0.00199010,18,2019-12-14,buy
135711.61,0.00736857,18,2019-12-14,sell
135250.99,0.00050907,18,2019-12-14,buy
135589.98,0.02212553,18,2019-12-14,sell
135479.99,0.00738116,18,2019-12-14,sell
135250.99,0.00252257,18,2019-12-14,buy
135250.99,0.06000000,18,2019-12-14,buy
135489.99,0.01424460,18,2019-12-14,sell
135250.99,0.00154447,18,2019-12-14,buy
135685.55,0.02947993,18,2019-12-14,sell
135250.99,0.00014464,18,2019-12-14,buy
135668.43,0.01073573,18,2019-12-14,sell
135251.00,0.01549929,18,2019-12-14,buy
135251.00,0.01472433,18,2019-12-14,buy
135250.99,0.01977638,18,2019-12-14,buy
135250.99,0.02178961,18,2019-12-14,buy
135799.60,0.00220914,18,2019-12-14,sell
135700.10,0.00368460,18,2019-12-14,sell
135500.99,0.00753170,18,2019-12-14,buy
135782.82,0.07364702,18,2019-12-14,sell
135771.65,0.20956510,18,2019-12-14,sell
135500.99,0.00586600,18,2019-12-14,buy
135753.22,0.00441978,18,2019-12-14,sell
135742.61,0.00221007,18,2019-12-14,sell
135503.00,0.00286831,18,2019-12-14,buy
135503.00,0.00082165,18,2019-12-14,buy
135500.99,0.00155540,18,2019-12-14,buy
135649.32,0.00394281,18,2019-12-14,sell
135669.99,0.03276333,18,2019-12-14,sell
135670.00,0.00073708,18,2019-12-14,sell
135670.00,0.02085944,18,2019-12-14,sell
135670.01,0.00029483,18,2019-12-14,sell
135670.01,0.00958207,18,2019-12-14,sell
135658.08,0.00051903,18,2019-12-14,sell
135658.08,0.00007371,18,2019-12-14,sell
135670.00,0.02211248,18,2019-12-14,sell
135600.99,0.03176096,18,2019-12-14,buy
135600.99,0.01633500,18,2019-12-14,buy
135670.01,0.00012310,18,2019-12-14,sell
135769.93,0.01092509,18,2019-12-14,sell
135600.99,0.01493597,18,2019-12-14,buy
135700.99,0.02183413,18,2019-12-14,buy
135735.36,0.05920639,18,2019-12-14,sell
135735.36,0.02946911,18,2019-12-14,sell
135769.99,0.78319396,18,2019-12-14,sell
135770.00,0.03000000,18,2019-12-14,sell
135780.00,0.03000000,18,2019-12-14,sell
135781.00,0.03000000,18,2019-12-14,sell
135849.98,0.00073611,18,2019-12-14,sell
135790.99,0.01483350,18,2019-12-14,buy
135790.99,0.00836316,18,2019-12-14,buy
135790.99,0.01000000,18,2019-12-14,buy
135790.99,0.00014617,18,2019-12-14,buy
135849.96,0.12513805,18,2019-12-14,sell
135849.91,0.01104160,18,2019-12-14,sell
135849.89,0.00150902,18,2019-12-14,sell
135800.99,0.00090000,18,2019-12-14,buy
135849.98,0.00294442,18,2019-12-14,sell
135800.99,0.00085282,18,2019-12-14,buy
135800.99,0.00108817,18,2019-12-14,buy
135849.98,0.01500000,18,2019-12-14,buy
135849.99,0.00368054,18,2019-12-14,sell
