price,volume,hour,date,side
202500.00,0.00518474,0,2019-09-16,sell
201509.73,0.11799597,0,2019-09-16,buy
201511.34,0.08086266,0,2019-09-16,buy
202500.00,0.00323951,0,2019-09-16,sell
202500.00,0.00095901,0,2019-09-16,sell
201509.73,0.00599401,0,2019-09-16,buy
202500.00,0.00148148,0,2019-09-16,sell
201513.03,0.00506490,0,2019-09-16,buy
201513.03,0.00283452,0,2019-09-16,buy
201513.04,0.04994926,0,2019-09-16,buy
202500.00,0.00913526,0,2019-09-16,sell
202500.00,0.00431273,0,2019-09-16,sell
201513.17,0.00715184,0,2019-09-16,buy
202500.00,0.00246914,0,2019-09-16,sell
201513.44,0.00031290,0,2019-09-16,buy
202500.00,0.01383096,0,2019-09-16,sell
202500.00,0.00097169,0,2019-09-16,sell
202500.00,0.00493827,0,2019-09-16,sell
202500.00,0.00027654,0,2019-09-16,sell
202500.00,0.00453767,0,2019-09-16,sell
202500.00,0.00001227,0,2019-09-16,buy
201900.00,0.00117100,0,2019-09-16,buy
201900.00,0.00039408,0,2019-09-16,buy
202552.54,0.00012500,0,2019-09-16,sell
202480.03,0.04998773,0,2019-09-16,sell
202867.49,0.00149200,0,2019-09-16,sell
202999.00,0.00990539,0,2019-09-16,sell
202999.00,0.02000171,0,2019-09-16,sell
203000.00,0.00010000,0,2019-09-16,sell
203000.00,0.00010000,0,2019-09-16,sell
203000.00,0.00010000,0,2019-09-16,sell
203000.00,0.13000000,0,2019-09-16,sell
203000.00,0.02665304,0,2019-09-16,sell
203000.00,0.00120632,0,2019-09-16,sell
203000.00,0.00037825,0,2019-09-16,sell
203289.99,0.31047751,0,2019-09-16,sell
201900.00,0.00043422,0,2019-09-16,buy
202700.00,0.00084855,0,2019-09-16,sell
202000.00,0.00300000,0,2019-09-16,buy
202700.00,0.00915145,0,2019-09-16,sell
203000.00,0.00186355,0,2019-09-16,sell
202000.00,0.00199316,0,2019-09-16,buy
202973.29,0.00024634,0,2019-09-16,sell
202964.39,0.00098539,0,2019-09-16,sell
202000.00,0.00224447,0,2019-09-16,buy
202000.00,0.00247525,0,2019-09-16,buy
201537.60,0.00600472,0,2019-09-16,buy
201535.00,0.01732990,0,2019-09-16,buy
201530.00,0.00248103,0,2019-09-16,buy
201527.06,0.00600472,0,2019-09-16,buy
201526.98,0.00600472,0,2019-09-16,buy
201524.05,0.01225949,0,2019-09-16,buy
203000.00,0.00492611,0,2019-09-16,sell
202968.24,0.08389163,0,2019-09-16,sell
202971.41,0.08667324,4,2019-09-16,sell
201444.79,0.00340119,4,2019-09-16,buy
203238.29,0.03945895,4,2019-09-16,sell
201489.63,0.00290037,4,2019-09-16,buy
201513.56,0.01000000,4,2019-09-16,buy
203078.19,0.02462298,4,2019-09-16,sell
201594.31,0.00253441,4,2019-09-16,buy
201603.15,0.00047829,4,2019-09-16,buy
201626.77,0.00137283,4,2019-09-16,buy
201600.27,0.01233213,4,2019-09-16,buy
201626.20,0.01504955,4,2019-09-16,buy
201605.53,0.00962754,4,2019-09-16,buy
202798.52,0.00102027,4,2019-09-16,sell
202951.72,0.00009313,4,2019-09-16,sell
201425.47,0.00104862,4,2019-09-16,buy
201422.37,0.04997387,4,2019-09-16,buy
201408.55,0.00246481,4,2019-09-16,buy
201434.75,0.01428882,4,2019-09-16,buy
201434.67,0.02500543,4,2019-09-16,buy
201437.37,0.01205610,4,2019-09-16,buy
201436.98,0.08832574,4,2019-09-16,buy
201439.58,0.00306527,4,2019-09-16,buy
202940.02,0.11136295,4,2019-09-16,sell
201500.33,0.00870530,4,2019-09-16,buy
201509.48,0.00116895,4,2019-09-16,buy
201544.51,0.00229459,4,2019-09-16,buy
201544.10,0.00401554,4,2019-09-16,buy
201541.50,0.18467615,4,2019-09-16,buy
201544.43,0.01532385,4,2019-09-16,buy
201547.11,0.00535065,4,2019-09-16,buy
201544.51,0.00475881,4,2019-09-16,buy
201541.50,0.10000000,4,2019-09-16,buy
201541.50,0.16293847,4,2019-09-16,buy
202200.00,0.03472107,4,2019-09-16,sell
202100.00,0.00170233,4,2019-09-16,sell
201355.01,0.00242255,4,2019-09-16,buy
201355.01,0.00923810,4,2019-09-16,buy
201355.04,0.16388964,4,2019-09-16,buy
202927.57,0.12319667,4,2019-09-16,sell
202699.97,0.00862260,4,2019-09-16,sell
202691.01,0.00444026,4,2019-09-16,sell
201450.11,0.00860817,4,2019-09-16,buy
201450.03,0.00588164,4,2019-09-16,buy
202672.85,0.09379293,4,2019-09-16,sell
201485.15,0.00274835,4,2019-09-16,buy
202657.43,0.30733342,4,2019-09-16,sell
202657.42,0.17074079,4,2019-09-16,sell
202657.45,0.07133914,4,2019-09-16,sell
202660.57,0.12491850,4,2019-09-16,sell
202700.00,0.37478362,4,2019-09-16,sell
202885.62,0.23207721,4,2019-09-16,sell
202888.22,0.51867659,4,2019-09-16,sell
201555.69,0.00232715,5,2019-09-16,buy
202884.86,0.00640758,5,2019-09-16,sell
201725.10,0.02494838,5,2019-09-16,buy
201800.00,0.00183306,5,2019-09-16,buy
201742.39,0.02833797,5,2019-09-16,buy
202884.94,0.01124234,5,2019-09-16,sell
202884.86,0.01093772,5,2019-09-16,sell
201742.99,0.02190976,5,2019-09-16,buy
201743.09,0.04056648,5,2019-09-16,buy
201745.94,0.04056648,5,2019-09-16,buy
201745.94,0.44936145,5,2019-09-16,buy
201746.10,0.10901092,5,2019-09-16,buy
201745.71,0.31389833,5,2019-09-16,buy
201748.87,0.04056648,5,2019-09-16,buy
201355.02,0.31412501,5,2019-09-16,buy
201355.00,0.16827061,5,2019-09-16,buy
201355.00,0.00496636,5,2019-09-16,buy
201200.00,0.03138171,5,2019-09-16,buy
201000.98,0.72576211,5,2019-09-16,buy
201355.01,0.02931700,5,2019-09-16,buy
201389.99,0.00114896,5,2019-09-16,buy
201426.34,0.02598479,5,2019-09-16,buy
202780.00,0.00017642,5,2019-09-16,sell
201507.91,0.00680220,5,2019-09-16,buy
202901.69,0.03768893,5,2019-09-16,sell
202780.00,0.00590161,5,2019-09-16,sell
202930.59,0.00076935,5,2019-09-16,sell
201577.73,0.02496662,5,2019-09-16,buy
201577.73,0.02421199,5,2019-09-16,buy
202837.56,0.00310593,5,2019-09-16,sell
202819.00,0.02218727,5,2019-09-16,sell
202810.00,0.00034515,5,2019-09-16,sell
202773.68,0.10871686,5,2019-09-16,buy
202773.68,0.03923134,5,2019-09-16,buy
201577.73,0.04286080,5,2019-09-16,buy
201580.72,0.01004912,5,2019-09-16,buy
201577.73,0.00579778,5,2019-09-16,buy
202891.28,0.00049287,5,2019-09-16,sell
201577.73,0.01839631,5,2019-09-16,buy
201580.72,0.00660369,5,2019-09-16,buy
202879.98,0.02710885,5,2019-09-16,sell
202879.57,0.03452239,5,2019-09-16,sell
201580.75,0.00452100,5,2019-09-16,buy
202754.76,0.09713953,5,2019-09-16,sell
202754.71,0.02616214,5,2019-09-16,sell
201580.75,0.00252200,5,2019-09-16,buy
201580.75,0.00365046,5,2019-09-16,buy
201790.00,0.00593053,5,2019-09-16,buy
198987.93,0.00112061,14,2019-09-16,sell
198350.00,0.01020000,14,2019-09-16,buy
198978.76,0.00009549,14,2019-09-16,sell
198972.70,0.00043181,14,2019-09-16,sell
198972.78,0.00083066,14,2019-09-16,sell
199450.85,0.01691205,14,2019-09-16,sell
199315.49,0.00951691,14,2019-09-16,sell
199312.98,0.00101916,14,2019-09-16,sell
198450.86,0.10076539,14,2019-09-16,buy
198450.86,0.00001523,14,2019-09-16,buy
199257.68,0.00050186,14,2019-09-16,sell
198400.00,0.00756049,14,2019-09-16,buy
198350.00,0.21658280,14,2019-09-16,buy
198352.60,0.00050422,14,2019-09-16,buy
198350.00,0.00315588,14,2019-09-16,buy
198350.00,0.06319100,14,2019-09-16,buy
199000.00,0.00968126,14,2019-09-16,sell
198997.07,0.00036900,14,2019-09-16,sell
198379.28,0.00111300,14,2019-09-16,buy
198978.67,0.00027378,14,2019-09-16,sell
198981.55,0.01363294,14,2019-09-16,sell
198999.99,0.00125628,14,2019-09-16,sell
198500.00,0.02650845,14,2019-09-16,buy
198500.00,0.00025354,14,2019-09-16,buy
198999.99,0.00050251,14,2019-09-16,sell
198999.99,0.01920603,14,2019-09-16,sell
198500.01,0.00040302,14,2019-09-16,buy
198500.00,0.04880477,14,2019-09-16,buy
198450.00,0.00991182,14,2019-09-16,buy
198379.28,0.03313922,14,2019-09-16,buy
198379.28,0.02575800,14,2019-09-16,buy
198379.28,0.00039587,14,2019-09-16,buy
198999.96,0.02010051,14,2019-09-16,sell
198999.96,0.00100503,14,2019-09-16,sell
198991.16,0.00007538,14,2019-09-16,sell
198379.28,0.00600000,14,2019-09-16,buy
198379.28,0.03441090,14,2019-09-16,buy
198982.36,0.00274235,14,2019-09-16,sell
198350.00,0.08577623,14,2019-09-16,buy
198350.00,0.06864329,14,2019-09-16,buy
198350.00,0.05493248,14,2019-09-16,buy
198350.00,0.03000000,14,2019-09-16,buy
198350.00,0.04396027,14,2019-09-16,buy
198350.00,0.03517964,14,2019-09-16,buy
198350.00,0.00518388,14,2019-09-16,buy
198350.00,0.02815286,14,2019-09-16,buy
198350.00,0.02252961,14,2019-09-16,buy
198973.43,0.00003570,14,2019-09-16,sell
198970.83,0.00046689,14,2019-09-16,sell
198350.00,0.01802954,14,2019-09-16,buy
198350.00,0.01442832,14,2019-09-16,buy
198350.00,0.01154641,14,2019-09-16,buy
198350.01,0.00010083,14,2019-09-16,buy
198350.00,0.00913930,14,2019-09-16,buy
198350.00,0.00739451,14,2019-09-16,buy
198350.00,0.00591753,14,2019-09-16,buy
198350.00,0.00473556,14,2019-09-16,buy
198350.00,0.00378968,14,2019-09-16,buy
198350.00,0.00303273,14,2019-09-16,buy
198350.00,0.00242697,14,2019-09-16,buy
198350.00,0.00194221,14,2019-09-16,buy
198350.00,0.00155427,14,2019-09-16,buy
198350.00,0.00124382,14,2019-09-16,buy
198350.00,0.00099538,14,2019-09-16,buy
198350.00,0.00079656,14,2019-09-16,buy
198350.00,0.00063746,14,2019-09-16,buy
198350.00,0.00051013,14,2019-09-16,buy
198350.00,0.00040824,14,2019-09-16,buy
198350.00,0.00032670,14,2019-09-16,buy
198350.00,0.00026144,14,2019-09-16,buy
198350.00,0.00020922,14,2019-09-16,buy
198350.00,0.00016743,14,2019-09-16,buy
198350.00,0.00013399,14,2019-09-16,buy
198350.00,0.00010723,14,2019-09-16,buy
198350.00,0.00008581,14,2019-09-16,buy
198350.01,0.01268645,14,2019-09-16,buy
198503.96,0.00050377,14,2019-09-16,sell
198350.01,0.00243833,14,2019-09-16,buy
198350.00,0.00517416,14,2019-09-16,buy
198350.00,0.00025844,14,2019-09-16,buy
198803.96,0.02515040,14,2019-09-16,sell
198351.02,0.00024471,14,2019-09-16,buy
198350.01,0.00252080,14,2019-09-16,sell
198350.01,0.00050416,14,2019-09-16,sell
198591.20,0.00007553,14,2019-09-16,sell
198350.00,0.01721712,14,2019-09-16,buy
198350.01,0.00252080,14,2019-09-16,buy
198350.01,0.01260399,14,2019-09-16,buy
198350.00,3.52155748,14,2019-09-16,buy
198350.00,0.00302496,14,2019-09-16,buy
198350.00,0.00020167,14,2019-09-16,buy
198350.00,0.00050416,14,2019-09-16,buy
198350.00,0.00252080,14,2019-09-16,buy
198349.00,0.00020000,14,2019-09-16,buy
198310.00,0.00050427,14,2019-09-16,buy
198299.00,0.00250000,14,2019-09-16,buy
198250.00,0.01858230,14,2019-09-16,buy
198561.20,0.00251812,14,2019-09-16,sell
198561.20,0.00005036,14,2019-09-16,sell
198500.00,0.07556676,14,2019-09-16,buy
198540.00,0.00244535,17,2019-09-16,sell
198100.00,0.00213261,17,2019-09-16,buy
198540.00,0.01467211,17,2019-09-16,sell
198100.00,0.00508099,18,2019-09-16,buy
198100.02,0.03100826,18,2019-09-16,buy
198100.02,0.03100492,18,2019-09-16,buy
198100.00,0.03009068,18,2019-09-16,buy
198099.00,0.05438771,18,2019-09-16,buy
198000.99,0.00056394,18,2019-09-16,buy
198000.00,0.07714835,18,2019-09-16,buy
198100.00,0.02523978,18,2019-09-16,sell
198100.00,0.00100959,18,2019-09-16,sell
198000.00,0.00377707,18,2019-09-16,buy
198100.00,0.01060071,18,2019-09-16,sell
198000.00,0.00050700,18,2019-09-16,buy
198085.00,0.00454351,18,2019-09-16,buy
198100.00,0.00151439,18,2019-09-16,sell
198000.00,0.00505051,18,2019-09-16,buy
198000.00,0.13478527,18,2019-09-16,buy
198000.01,0.03764223,18,2019-09-16,buy
198000.00,0.02910000,18,2019-09-16,buy
198000.00,0.04590000,18,2019-09-16,buy
198100.00,0.10612075,18,2019-09-16,sell
198000.00,0.01010102,18,2019-09-16,buy
198000.00,0.02849900,18,2019-09-16,buy
198100.00,0.00504796,18,2019-09-16,sell
198100.00,0.03533569,18,2019-09-16,sell
198100.00,0.19780828,18,2019-09-16,sell
198000.00,0.00024402,18,2019-09-16,buy
198000.00,0.00929510,18,2019-09-16,buy
198000.00,0.00873025,18,2019-09-16,buy
198100.00,0.02524604,18,2019-09-16,sell
198000.00,0.01010102,18,2019-09-16,buy
198100.00,0.00010096,18,2019-09-16,sell
198100.00,0.03144720,18,2019-09-16,sell
198000.00,0.00049729,18,2019-09-16,buy
198100.00,0.00151439,18,2019-09-16,sell
198100.00,0.03520217,18,2019-09-16,sell
198000.00,0.00030862,18,2019-09-16,buy
198000.00,0.00896026,18,2019-09-16,buy
198000.00,0.01010102,18,2019-09-16,buy
198000.00,0.00505051,18,2019-09-16,buy
198060.60,0.00807834,18,2019-09-16,sell
198000.00,0.00066153,18,2019-09-16,sell
198100.00,0.02154787,18,2019-09-16,sell
198100.00,0.00176678,18,2019-09-16,sell
198100.00,0.00435578,18,2019-09-16,sell
198100.00,0.00075719,18,2019-09-16,sell
198060.60,0.00070650,18,2019-09-16,sell
198000.00,0.01010102,18,2019-09-16,buy
197980.03,0.00148962,18,2019-09-16,buy
197980.03,0.02541929,18,2019-09-16,buy
197980.03,0.01349920,18,2019-09-16,buy
197980.00,0.01750080,18,2019-09-16,buy
197980.00,0.01684520,18,2019-09-16,buy
197980.00,0.01416416,18,2019-09-16,buy
197977.07,0.01465984,18,2019-09-16,buy
198100.00,0.01585023,18,2019-09-16,sell
198060.60,0.00939142,18,2019-09-16,sell
198100.00,0.00007511,18,2019-09-16,sell
198100.00,0.00049026,18,2019-09-16,sell
197977.07,0.00424811,18,2019-09-16,buy
197977.08,0.00125082,18,2019-09-16,buy
197977.08,0.00028751,18,2019-09-16,buy
197977.07,0.00174615,18,2019-09-16,buy
197977.07,0.04290746,18,2019-09-16,buy
197977.00,0.00325110,18,2019-09-16,buy
197940.00,0.02465394,18,2019-09-16,buy
197917.12,0.00505263,18,2019-09-16,buy
197905.00,0.02526465,18,2019-09-16,buy
197900.01,0.00025380,18,2019-09-16,buy
197900.01,0.00023612,18,2019-09-16,buy
197900.00,0.00010107,18,2019-09-16,buy
197900.00,0.00100000,18,2019-09-16,buy
197900.00,0.00404245,18,2019-09-16,buy
197900.00,0.00505306,18,2019-09-16,buy
197800.00,0.02005809,18,2019-09-16,buy
197865.51,0.01516182,18,2019-09-16,buy
197755.00,0.01365326,18,2019-09-16,buy
197752.00,0.01504063,18,2019-09-16,buy
197877.07,0.00711179,18,2019-09-16,sell
197752.00,0.00793905,18,2019-09-16,buy
197751.00,0.00015812,18,2019-09-16,buy
197751.00,0.00721036,18,2019-09-16,buy
197610.03,0.01522828,18,2019-09-16,buy
197977.08,0.00320310,18,2019-09-16,sell
197977.08,0.00075766,18,2019-09-16,sell
197977.08,0.00025255,18,2019-09-16,sell
198100.00,0.03027162,18,2019-09-16,sell
197977.08,0.01801149,18,2019-09-16,sell
198100.00,0.01766784,18,2019-09-16,sell
198100.00,0.00151439,18,2019-09-16,sell
197610.03,0.04442906,18,2019-09-16,buy
198100.00,0.00996477,18,2019-09-16,sell
197610.04,0.88100000,18,2019-09-16,buy
198100.00,0.01009591,18,2019-09-16,sell
198100.00,0.00302877,18,2019-09-16,sell
198100.00,0.02523978,18,2019-09-16,sell
197610.05,0.00254679,18,2019-09-16,buy
197610.06,0.01018716,18,2019-09-16,buy
198459.93,0.01060697,21,2019-09-16,buy
198461.61,0.01722701,21,2019-09-16,buy
199427.06,0.00047361,21,2019-09-16,sell
199429.99,0.04779159,21,2019-09-16,sell
199800.00,0.00975905,21,2019-09-16,sell
199936.60,0.00047402,21,2019-09-16,sell
199936.68,0.00096604,21,2019-09-16,sell
199939.61,0.05177465,21,2019-09-16,sell
199999.00,0.07000000,21,2019-09-16,sell
200000.00,0.00500000,21,2019-09-16,sell
200000.00,0.02000000,21,2019-09-16,sell
200000.00,0.02350668,21,2019-09-16,sell
200000.00,0.00023493,21,2019-09-16,sell
200000.00,1E-8,21,2019-09-16,sell
200500.00,0.00124457,21,2019-09-16,sell
201007.38,0.00297685,21,2019-09-16,sell
201001.00,0.00049751,21,2019-09-16,sell
201010.01,0.00414923,21,2019-09-16,sell
199436.07,0.03857379,21,2019-09-16,buy
199989.73,0.00054861,21,2019-09-16,buy
201041.97,0.00021165,21,2019-09-16,sell
201041.97,0.01243521,21,2019-09-16,sell
199998.99,0.00047812,21,2019-09-16,buy
200020.55,0.00075483,21,2019-09-16,buy
200420.00,0.00047400,21,2019-09-16,sell
200020.73,0.00600000,21,2019-09-16,buy
200420.00,0.00049895,21,2019-09-16,sell
200020.74,0.09300000,21,2019-09-16,buy
200420.00,0.00304605,21,2019-09-16,sell
200020.74,0.00296370,21,2019-09-16,buy
200020.74,0.09552099,21,2019-09-16,buy
200020.74,0.00081414,21,2019-09-16,buy
200420.00,0.00805374,21,2019-09-16,sell
200420.00,0.03492665,21,2019-09-16,sell
200020.75,0.00533611,21,2019-09-16,buy
200420.00,0.02993713,21,2019-09-16,sell
200420.00,0.02940111,21,2019-09-16,sell
200420.00,0.00249476,21,2019-09-16,sell
200420.00,0.00088285,21,2019-09-16,sell
200022.54,0.01207279,21,2019-09-16,buy
200022.59,0.00100643,21,2019-09-16,buy
200420.00,0.00135476,21,2019-09-16,sell
200420.00,0.30300608,21,2019-09-16,sell
200022.84,0.14432865,21,2019-09-16,buy
200420.00,0.02150326,21,2019-09-16,sell
200417.40,0.00029846,21,2019-09-16,sell
200022.96,0.00075483,21,2019-09-16,buy
200024.17,0.00060000,21,2019-09-16,buy
200390.25,0.00598832,21,2019-09-16,sell
200420.00,0.86976593,21,2019-09-16,sell
200024.84,0.00530000,21,2019-09-16,buy
200025.25,0.02903830,21,2019-09-16,buy
200025.47,0.00010254,21,2019-09-16,buy
200660.60,0.00797367,21,2019-09-16,sell
201100.00,0.00497266,21,2019-09-16,sell
200880.20,0.01493428,21,2019-09-16,sell
201330.30,0.01986785,21,2019-09-16,sell
201500.00,0.00089183,21,2019-09-16,sell
201509.02,0.00903331,21,2019-09-16,sell
200026.12,0.00110442,21,2019-09-16,buy
200037.85,0.00167376,21,2019-09-16,buy
200060.89,0.00524025,21,2019-09-16,buy
200076.21,0.00329805,21,2019-09-16,buy
200081.89,0.01830000,21,2019-09-16,buy
201509.02,0.00105669,21,2019-09-16,sell
201900.00,0.00168696,21,2019-09-16,sell
200139.51,0.00271462,21,2019-09-16,buy
200139.50,0.23725694,21,2019-09-16,buy
200184.90,0.07288608,21,2019-09-16,buy
200196.70,0.02902890,21,2019-09-16,buy
201279.58,0.00124205,21,2019-09-16,sell
200265.46,0.00500000,21,2019-09-16,buy
201182.25,0.01143243,21,2019-09-16,sell
201179.64,0.00096531,21,2019-09-16,sell
201182.25,0.00853587,21,2019-09-16,sell
201179.65,0.01631743,21,2019-09-16,sell
200267.62,0.00038542,21,2019-09-16,buy
201177.03,0.01167628,21,2019-09-16,sell
200267.62,0.01481744,21,2019-09-16,buy
200268.50,0.01975213,21,2019-09-16,buy
200268.98,0.02323641,21,2019-09-16,buy
200269.84,0.00150000,21,2019-09-16,buy
200270.02,0.00200000,21,2019-09-16,buy
200270.00,0.00007637,21,2019-09-16,sell
200270.27,0.00502593,21,2019-09-16,buy
200270.70,0.01544540,21,2019-09-16,buy
200270.96,0.01181978,21,2019-09-16,buy
200271.26,0.00094412,21,2019-09-16,buy
200271.72,0.00570000,21,2019-09-16,buy
200272.09,0.00342307,21,2019-09-16,buy
200272.43,0.02507637,21,2019-09-16,buy
200990.50,0.00199015,21,2019-09-16,sell
200990.50,0.00049754,21,2019-09-16,sell
200990.50,0.00497536,21,2019-09-16,sell
201010.10,0.00746232,21,2019-09-16,sell
200990.50,0.00199014,21,2019-09-16,sell
201099.20,0.01044260,21,2019-09-16,sell
200012.58,0.00050000,21,2019-09-16,buy
201107.50,0.00149999,21,2019-09-16,sell
200021.28,0.00522432,21,2019-09-16,buy
200715.12,0.01021348,23,2019-09-16,sell
199718.25,0.00760000,23,2019-09-16,buy
199718.27,0.00214762,23,2019-09-16,buy
200760.00,0.00348720,23,2019-09-16,sell
200790.89,0.04566895,23,2019-09-16,sell
199727.42,0.00100792,23,2019-09-16,buy
200799.97,0.00064741,23,2019-09-16,sell
200799.97,0.00026594,23,2019-09-16,sell
199745.60,0.00480000,23,2019-09-16,buy
199757.21,0.00003024,23,2019-09-16,buy
200799.97,0.02988048,23,2019-09-16,sell
200799.97,0.00002988,23,2019-09-16,sell
199758.38,0.00200000,0,2019-09-17,buy
200799.97,0.00024900,0,2019-09-17,sell
199758.53,0.02520000,0,2019-09-17,buy
199758.76,0.00309757,0,2019-09-17,buy
199777.09,0.00009815,0,2019-09-17,buy
199789.19,0.02515202,0,2019-09-17,buy
199788.78,0.02515202,0,2019-09-17,buy
199788.72,0.01383223,0,2019-09-17,buy
199786.23,0.02285039,0,2019-09-17,buy
200999.97,0.00056816,0,2019-09-17,sell
199806.78,0.00005038,0,2019-09-17,buy
199700.02,0.04032219,0,2019-09-17,buy
200886.02,0.00072502,0,2019-09-17,sell
200831.40,0.00995860,0,2019-09-17,sell
200779.83,0.00099612,0,2019-09-17,sell
200346.94,0.00116821,0,2019-09-17,buy
199710.04,0.00207242,0,2019-09-17,buy
200337.99,0.04991565,0,2019-09-17,sell
200350.00,0.00052399,0,2019-09-17,sell
199710.04,0.00008356,0,2019-09-17,buy
200350.00,0.01203884,0,2019-09-17,sell
200350.00,0.00174709,0,2019-09-17,sell
200300.00,0.00606758,0,2019-09-17,sell
200700.00,0.08655523,0,2019-09-17,sell
200784.04,0.00212957,0,2019-09-17,sell
200400.00,0.01483242,0,2019-09-17,sell
199712.64,0.00398162,0,2019-09-17,buy
200698.84,0.00049826,0,2019-09-17,sell
199710.04,0.00050489,0,2019-09-17,buy
199700.02,0.02035669,0,2019-09-17,buy
199710.04,0.00595162,0,2019-09-17,buy
199700.02,0.01569169,0,2019-09-17,buy
200699.00,0.00209083,0,2019-09-17,sell
201000.00,0.00066106,0,2019-09-17,sell
199700.00,0.04758585,0,2019-09-17,buy
199700.02,0.00546992,0,2019-09-17,buy
199727.06,0.00105472,0,2019-09-17,buy
199749.42,0.02194600,0,2019-09-17,buy
199742.45,0.00045354,0,2019-09-17,buy
199753.66,0.00350417,0,2019-09-17,buy
199753.68,0.02018290,0,2019-09-17,buy
199700.03,0.00766822,0,2019-09-17,buy
199723.01,0.00542746,0,2019-09-17,buy
199723.03,0.00159635,0,2019-09-17,buy
199700.00,0.00074067,0,2019-09-17,buy
200900.24,0.00497759,0,2019-09-17,sell
200891.15,0.00242420,0,2019-09-17,sell
199700.00,0.00223268,0,2019-09-17,buy
199680.10,0.00155685,0,2019-09-17,buy
199700.00,0.01453845,0,2019-09-17,buy
199500.00,0.00100000,0,2019-09-17,buy
199500.00,0.00050126,0,2019-09-17,buy
199500.00,0.00025063,0,2019-09-17,buy
199432.92,0.00916399,0,2019-09-17,buy
199430.01,0.03614090,0,2019-09-17,buy
199515.73,0.01520000,0,2019-09-17,buy
199518.77,0.02175900,0,2019-09-17,buy
199535.29,0.00003027,0,2019-09-17,buy
199543.14,0.02090000,0,2019-09-17,buy
200790.79,0.15040530,0,2019-09-17,sell
199561.57,0.01100000,0,2019-09-17,buy
199561.58,0.00002522,0,2019-09-17,buy
199710.05,0.00186560,0,2019-09-17,buy
199600.03,0.00393440,0,2019-09-17,buy
199603.02,0.00179282,0,2019-09-17,buy
199603.02,0.00332820,0,2019-09-17,buy
201000.00,0.00149254,0,2019-09-17,sell
199690.74,0.00005041,0,2019-09-17,buy
199690.74,0.01008102,0,2019-09-17,buy
199708.35,0.00160000,0,2019-09-17,buy
199717.18,0.00629453,0,2019-09-17,buy
199749.56,0.02503134,0,2019-09-17,sell
199749.56,0.04005007,0,2019-09-17,sell
199749.56,0.00150188,0,2019-09-17,sell
199700.00,0.00010840,0,2019-09-17,buy
199700.00,0.02723693,0,2019-09-17,buy
199600.01,0.02000005,0,2019-09-17,buy
199700.00,0.00620500,0,2019-09-17,buy
199749.56,0.02002508,0,2019-09-17,sell
199749.56,0.00096121,0,2019-09-17,sell
199600.01,0.00731989,0,2019-09-17,buy
199600.00,0.00036300,0,2019-09-17,buy
199429.99,0.00509868,0,2019-09-17,buy
199600.00,0.00499126,0,2019-09-17,buy
199450.01,0.03027900,0,2019-09-17,buy
199749.56,0.01001254,0,2019-09-17,sell
199749.56,0.00126328,0,2019-09-17,sell
199450.03,0.00005047,0,2019-09-17,buy
200250.00,0.00470347,4,2019-09-17,sell
199184.13,0.00505333,4,2019-09-17,buy
199167.63,0.02686000,4,2019-09-17,buy
200099.00,0.00759624,4,2019-09-17,sell
200223.66,0.07923616,4,2019-09-17,sell
200099.00,0.02316376,4,2019-09-17,sell
199170.56,0.00474242,4,2019-09-17,buy
200250.00,0.00364881,4,2019-09-17,sell
200249.99,0.00017166,4,2019-09-17,sell
199170.62,0.00505368,4,2019-09-17,buy
199167.61,0.00293413,4,2019-09-17,buy
200000.00,0.03500001,4,2019-09-17,buy
199167.63,0.01115129,4,2019-09-17,buy
199165.00,0.01255240,4,2019-09-17,buy
199060.03,0.01721070,4,2019-09-17,buy
199062.61,0.00879246,4,2019-09-17,buy
199170.62,0.01129982,4,2019-09-17,buy
199060.03,0.07776282,4,2019-09-17,buy
199060.10,0.00809050,4,2019-09-17,buy
199063.04,0.00879246,4,2019-09-17,buy
199062.63,0.00879246,4,2019-09-17,buy
199060.08,0.07754650,4,2019-09-17,buy
199063.04,0.00784723,4,2019-09-17,buy
199062.99,0.01556062,4,2019-09-17,buy
199060.00,0.01004723,4,2019-09-17,buy
199050.00,0.00321586,4,2019-09-17,buy
199000.00,0.00469740,4,2019-09-17,buy
199066.01,0.11098986,4,2019-09-17,buy
199066.08,0.00338889,4,2019-09-17,buy
199066.04,0.00503600,4,2019-09-17,buy
199067.86,0.02923332,4,2019-09-17,buy
199067.87,0.05056279,4,2019-09-17,buy
199070.01,0.00422432,4,2019-09-17,buy
199070.00,0.00025282,4,2019-09-17,buy
199167.61,0.00174759,4,2019-09-17,sell
200169.92,0.00214186,4,2019-09-17,sell
200121.26,0.00024985,4,2019-09-17,sell
199070.00,0.00995000,4,2019-09-17,buy
200109.07,0.00150557,4,2019-09-17,sell
200028.93,0.01149834,5,2019-09-17,sell
199070.00,0.00429832,5,2019-09-17,buy
200048.64,0.01698837,5,2019-09-17,sell
200015.10,0.03107833,5,2019-09-17,sell
199066.14,0.00470000,5,2019-09-17,buy
199070.00,0.01965770,5,2019-09-17,buy
199000.02,0.02990920,5,2019-09-17,buy
199000.02,0.01059195,5,2019-09-17,buy
199001.37,0.00331718,5,2019-09-17,buy
200021.00,0.00009649,5,2019-09-17,sell
199003.50,0.00429832,5,2019-09-17,buy
200021.00,0.00005350,5,2019-09-17,sell
200101.79,0.00694296,5,2019-09-17,sell
200081.34,0.19610047,5,2019-09-17,sell
200044.78,0.00039991,5,2019-09-17,sell
