price,volume,hour,date,side
205499.77,0.00017253,14,2019-09-04,sell
205499.96,0.00955983,14,2019-09-04,sell
205499.48,0.00053338,14,2019-09-04,sell
204700.00,0.00153115,14,2019-09-04,buy
205497.93,0.00004866,14,2019-09-04,sell
205497.86,0.00023093,14,2019-09-04,sell
205497.88,1.00695043,14,2019-09-04,sell
205497.85,0.00012830,14,2019-09-04,sell
204700.00,0.00269853,14,2019-09-04,buy
204700.00,0.00082723,14,2019-09-04,buy
204708.80,0.02360136,14,2019-09-04,buy
204708.80,0.02901320,14,2019-09-04,buy
204717.64,0.00224720,14,2019-09-04,buy
204708.82,0.00554500,14,2019-09-04,buy
205497.44,0.00229858,14,2019-09-04,sell
205497.42,0.00290399,14,2019-09-04,sell
205497.41,0.00161333,14,2019-09-04,sell
204700.01,0.00048848,14,2019-09-04,buy
204700.00,0.00959869,14,2019-09-04,buy
204660.00,0.00309447,14,2019-09-04,buy
205497.34,0.00070987,14,2019-09-04,sell
205497.37,0.02264809,14,2019-09-04,sell
205497.36,0.03047609,14,2019-09-04,sell
205496.37,0.07599682,14,2019-09-04,sell
205496.35,0.00102221,14,2019-09-04,sell
205496.34,0.00056789,14,2019-09-04,sell
205496.33,0.01584567,14,2019-09-04,sell
205496.30,0.00024987,14,2019-09-04,sell
205496.31,0.00044977,14,2019-09-04,sell
204660.00,0.00100000,14,2019-09-04,buy
205495.46,0.03687385,14,2019-09-04,sell
205495.43,0.00010994,14,2019-09-04,sell
205499.95,0.00278603,14,2019-09-04,sell
205463.70,0.00015832,14,2019-09-04,sell
205461.12,0.00046209,14,2019-09-04,sell
204660.00,0.04935329,14,2019-09-04,buy
204501.00,0.01711484,14,2019-09-04,buy
204660.00,0.00518608,14,2019-09-04,buy
204633.00,0.12216994,14,2019-09-04,buy
204500.00,0.00488998,14,2019-09-04,buy
204351.00,0.00122339,14,2019-09-04,buy
204260.00,0.00970000,14,2019-09-04,buy
204193.91,0.05483671,14,2019-09-04,buy
204193.91,0.01909950,14,2019-09-04,buy
204100.00,0.00967948,14,2019-09-04,buy
204100.00,0.00489956,14,2019-09-04,buy
204001.00,0.02941163,14,2019-09-04,buy
204000.02,0.02179588,14,2019-09-04,buy
204000.00,0.04901961,14,2019-09-04,buy
204000.00,0.00020200,14,2019-09-04,buy
204000.00,0.01960785,14,2019-09-04,buy
204000.00,0.00098039,14,2019-09-04,buy
204000.00,0.00980393,14,2019-09-04,buy
204000.00,0.01767677,14,2019-09-04,buy
204000.00,0.00051461,14,2019-09-04,buy
204000.00,0.02450981,14,2019-09-04,buy
204000.00,0.00245099,14,2019-09-04,buy
204000.00,0.02082589,14,2019-09-04,buy
204000.00,0.00980393,14,2019-09-04,buy
204000.00,0.02195546,14,2019-09-04,buy
203998.12,0.00098041,14,2019-09-04,buy
203987.99,0.02451125,14,2019-09-04,buy
203900.00,0.00020200,14,2019-09-04,buy
203900.00,0.02157921,14,2019-09-04,buy
203800.00,0.00020200,14,2019-09-04,buy
203776.59,0.00204764,14,2019-09-04,buy
203773.00,0.02113136,14,2019-09-04,buy
203700.00,0.00020200,14,2019-09-04,buy
203700.00,0.00245460,14,2019-09-04,buy
203600.00,0.00020200,14,2019-09-04,buy
203500.00,0.00020200,14,2019-09-04,buy
203500.00,0.00049141,14,2019-09-04,buy
203500.00,0.00343981,14,2019-09-04,buy
203500.00,0.00024566,14,2019-09-04,buy
203446.30,1.50458977,14,2019-09-04,buy
203446.30,0.19049672,14,2019-09-04,sell
203446.30,0.01979824,14,2019-09-04,sell
203446.30,0.01259494,14,2019-09-04,sell
205458.06,0.00389374,14,2019-09-04,sell
203464.22,0.04620000,14,2019-09-04,buy
203464.24,0.00931233,14,2019-09-04,buy
203464.24,0.00931233,14,2019-09-04,buy
203464.00,0.40000000,14,2019-09-04,sell
203464.00,0.01570600,14,2019-09-04,sell
203464.00,0.00736300,14,2019-09-04,sell
203464.00,0.00161500,14,2019-09-04,sell
203464.00,0.01720700,14,2019-09-04,sell
203464.00,0.00228500,14,2019-09-04,sell
203464.00,0.00441800,14,2019-09-04,sell
203408.85,0.00050000,14,2019-09-04,buy
203464.00,0.00976486,14,2019-09-04,sell
203464.00,0.00075545,14,2019-09-04,sell
203464.00,0.00233600,14,2019-09-04,sell
203464.00,0.01934900,14,2019-09-04,sell
203464.00,0.40000000,14,2019-09-04,sell
203464.00,0.00285700,14,2019-09-04,sell
203464.00,0.00490900,14,2019-09-04,sell
206497.07,0.00133776,16,2019-09-04,sell
206496.99,0.00072158,16,2019-09-04,sell
206499.97,0.00016866,16,2019-09-04,sell
206499.98,0.00030358,16,2019-09-04,sell
206500.00,0.09189944,16,2019-09-04,sell
206500.00,0.00048426,16,2019-09-04,sell
206500.00,0.14527846,16,2019-09-04,sell
206380.00,0.00024228,16,2019-09-04,buy
205999.00,0.00012136,16,2019-09-04,buy
206409.00,0.01283859,16,2019-09-04,buy
205878.88,0.00971445,16,2019-09-04,buy
205300.00,0.00730639,16,2019-09-04,buy
205861.00,0.00990922,16,2019-09-04,buy
205240.03,0.03875571,16,2019-09-04,buy
206497.40,0.00275369,16,2019-09-04,sell
206497.40,0.00080777,16,2019-09-04,sell
206494.39,0.00067600,16,2019-09-04,sell
206497.07,0.00125801,16,2019-09-04,sell
206500.00,0.04640592,16,2019-09-04,sell
206494.80,0.00067600,16,2019-09-04,sell
206496.99,0.00038940,16,2019-09-04,sell
205309.13,0.00180650,16,2019-09-04,buy
206200.00,0.00012125,16,2019-09-04,buy
205368.41,0.01020006,16,2019-09-04,buy
205546.21,0.00097939,16,2019-09-04,buy
206500.00,0.00484189,16,2019-09-04,sell
205627.73,0.00734247,16,2019-09-04,buy
206500.00,0.16997579,16,2019-09-04,sell
205765.92,0.00100000,16,2019-09-04,buy
205765.97,0.00097366,16,2019-09-04,buy
205783.89,0.00138046,16,2019-09-04,buy
206499.97,0.00817845,16,2019-09-04,sell
206497.37,0.00072855,16,2019-09-04,sell
206500.00,0.01913891,16,2019-09-04,sell
206499.97,9E-8,16,2019-09-04,sell
206497.37,0.00072732,16,2019-09-04,sell
206500.00,0.01841168,16,2019-09-04,sell
205783.82,0.05070900,16,2019-09-04,buy
206500.00,0.00133080,16,2019-09-04,sell
206497.40,0.00072732,16,2019-09-04,sell
206500.00,0.01842740,16,2019-09-04,sell
206497.40,0.00071460,16,2019-09-04,sell
206497.40,0.00071466,16,2019-09-04,sell
206500.00,0.01842634,16,2019-09-04,sell
206500.00,0.01914100,16,2019-09-04,sell
206500.00,0.01914100,16,2019-09-04,sell
206497.40,0.00029540,16,2019-09-04,sell
206499.97,0.01695030,16,2019-09-04,sell
206500.00,0.03081229,16,2019-09-04,sell
206497.37,0.00066357,16,2019-09-04,sell
206500.00,0.00146528,16,2019-09-04,sell
205819.53,0.00210394,16,2019-09-04,buy
206497.40,0.00066357,16,2019-09-04,sell
206500.00,0.00660036,16,2019-09-04,sell
206499.97,0.00181205,16,2019-09-04,sell
206497.37,0.00060927,16,2019-09-04,sell
206500.00,0.00091730,16,2019-09-04,sell
206499.97,0.01361820,16,2019-09-04,sell
206500.00,0.01743341,16,2019-09-04,sell
205909.91,0.00576327,16,2019-09-04,buy
206017.89,0.00989654,16,2019-09-04,buy
206500.00,0.00484262,16,2019-09-04,sell
206500.00,0.00048426,16,2019-09-04,sell
206500.00,0.30078203,16,2019-09-04,sell
206499.97,0.01402339,16,2019-09-04,sell
206500.00,0.07279233,16,2019-09-04,sell
206499.97,0.00096852,16,2019-09-04,sell
206499.97,0.01025019,16,2019-09-04,sell
206499.98,0.02019369,16,2019-09-04,sell
206500.00,0.60531944,16,2019-09-04,sell
206500.00,0.27396477,16,2019-09-04,sell
206098.16,0.00048839,16,2019-09-04,buy
206107.13,0.03153510,16,2019-09-04,buy
206500.00,0.00154400,16,2019-09-04,sell
206133.89,0.00073245,16,2019-09-04,buy
206500.00,0.00668281,16,2019-09-04,sell
206500.00,0.30078203,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.00321900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.50000000,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.30078203,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.01913900,16,2019-09-04,sell
206500.00,0.28766236,16,2019-09-04,sell
206759.00,0.00242800,16,2019-09-04,sell
206759.00,2E-8,16,2019-09-04,sell
208500.00,0.00287770,18,2019-09-04,sell
208651.65,0.03011771,18,2019-09-04,sell
208651.63,0.25886690,18,2019-09-04,sell
208500.00,0.02212730,18,2019-09-04,sell
208651.65,0.05278100,18,2019-09-04,sell
208651.65,0.09810756,18,2019-09-04,sell
209000.00,0.01246986,18,2019-09-04,sell
207900.00,0.00090963,18,2019-09-04,buy
208999.96,0.01022105,18,2019-09-04,sell
207900.00,0.00203011,18,2019-09-04,buy
208500.00,0.00838273,18,2019-09-04,sell
208007.00,0.00029518,18,2019-09-04,buy
208500.00,0.00047962,18,2019-09-04,sell
208007.00,0.00387119,18,2019-09-04,buy
208500.00,0.01511847,18,2019-09-04,sell
208700.00,0.02395784,18,2019-09-04,sell
208999.00,0.02500000,18,2019-09-04,sell
208999.96,0.01733408,18,2019-09-04,sell
208007.00,0.00135492,18,2019-09-04,buy
208007.00,0.01470000,18,2019-09-04,buy
208900.00,0.00053707,18,2019-09-04,sell
208007.00,0.04807531,18,2019-09-04,buy
208900.00,0.00023935,18,2019-09-04,sell
208450.00,0.01391878,18,2019-09-04,buy
208450.00,0.00854685,18,2019-09-04,buy
208036.72,0.00755315,18,2019-09-04,buy
208900.00,0.00116123,18,2019-09-04,sell
208900.00,0.00005984,18,2019-09-04,sell
208160.77,0.11500000,18,2019-09-04,buy
208169.62,0.00945213,18,2019-09-04,buy
208900.00,0.00007439,18,2019-09-04,sell
208893.68,0.02853580,18,2019-09-04,sell
208900.00,0.02186302,18,2019-09-04,sell
208999.99,0.00005699,18,2019-09-04,sell
208999.99,0.00052269,18,2019-09-04,sell
208999.98,0.20051294,18,2019-09-04,sell
208317.92,0.00050000,18,2019-09-04,buy
208326.83,0.02655831,18,2019-09-04,buy
208999.99,0.00047770,18,2019-09-04,sell
208508.82,0.04384877,18,2019-09-04,buy
208508.80,0.18448433,18,2019-09-04,buy
208517.64,0.00048300,18,2019-09-04,buy
208517.64,0.00828245,18,2019-09-04,buy
208600.01,0.00984595,18,2019-09-04,buy
208999.99,0.07623762,18,2019-09-04,sell
209000.00,0.00019873,18,2019-09-04,sell
209000.00,0.03517830,18,2019-09-04,sell
209000.00,0.00009170,18,2019-09-04,sell
209000.00,0.00100261,18,2019-09-04,sell
209000.00,0.01460879,18,2019-09-04,sell
209100.02,0.00003808,18,2019-09-04,sell
209100.02,0.00526064,18,2019-09-04,sell
209683.71,0.00283924,18,2019-09-04,sell
209100.02,0.00432643,18,2019-09-04,sell
208621.37,0.08997134,18,2019-09-04,buy
209987.37,0.00028785,18,2019-09-04,sell
209683.71,0.00223470,18,2019-09-04,sell
209989.97,0.05224523,18,2019-09-04,sell
209683.71,0.00002861,18,2019-09-04,sell
209989.97,0.04247538,18,2019-09-04,sell
209683.71,0.00247139,18,2019-09-04,sell
209987.37,0.00029709,18,2019-09-04,sell
208648.66,0.01899913,18,2019-09-04,buy
208687.64,0.01447000,18,2019-09-04,buy
208700.25,0.02650910,18,2019-09-04,buy
209989.97,0.02081180,18,2019-09-04,sell
209789.97,0.00238334,18,2019-09-04,buy
208989.97,0.00215322,18,2019-09-04,buy
208802.07,0.00047892,18,2019-09-04,sell
208802.07,0.00407331,18,2019-09-04,sell
209989.97,0.00049079,18,2019-09-04,sell
209989.97,0.08412654,18,2019-09-04,sell
209989.98,0.01587824,18,2019-09-04,sell
208600.00,0.00653000,18,2019-09-04,buy
208889.97,0.00143617,18,2019-09-04,buy
208989.97,0.00574191,18,2019-09-04,buy
208989.97,0.00717738,18,2019-09-04,buy
208877.76,0.02904509,18,2019-09-04,buy
208026.46,0.00020125,18,2019-09-04,buy
208600.00,0.00066080,18,2019-09-04,buy
208035.31,0.01137290,18,2019-09-04,buy
208035.33,0.00736565,18,2019-09-04,buy
208889.97,0.00478721,18,2019-09-04,buy
209989.84,0.00005008,18,2019-09-04,sell
208880.77,0.01921279,18,2019-09-04,sell
209989.84,0.01926287,18,2019-09-04,sell
209989.84,0.01926287,18,2019-09-04,sell
209989.84,0.01926287,18,2019-09-04,sell
208889.97,0.00957442,18,2019-09-04,buy
208105.82,0.02983976,18,2019-09-04,buy
208137.94,0.00449317,18,2019-09-04,buy
209899.92,0.02081706,18,2019-09-04,sell
208160.84,0.02827360,18,2019-09-04,buy
209850.00,0.00002383,18,2019-09-04,sell
209839.51,0.00047655,18,2019-09-04,sell
209829.96,0.04517456,18,2019-09-04,sell
209827.36,0.00343627,18,2019-09-04,sell
208260.02,0.02372642,18,2019-09-04,buy
208260.02,0.00300000,18,2019-09-04,buy
208260.02,0.02141357,18,2019-09-04,buy
209606.01,0.00500000,20,2019-09-04,buy
209606.01,0.00477086,20,2019-09-04,buy
209606.01,0.01270581,20,2019-09-04,buy
209606.01,0.14290523,20,2019-09-04,buy
209606.00,0.18129253,20,2019-09-04,buy
209600.63,0.04725838,20,2019-09-04,buy
209500.99,0.00095465,20,2019-09-04,buy
209500.00,0.00248211,20,2019-09-04,buy
209259.22,0.00143363,20,2019-09-04,buy
209200.00,0.12367347,20,2019-09-04,buy
209200.00,0.00055946,20,2019-09-04,sell
209200.00,0.00481139,20,2019-09-04,buy
209200.00,0.01500000,20,2019-09-04,buy
209202.00,0.07000000,20,2019-09-04,buy
209202.00,0.16900346,20,2019-09-04,buy
209200.00,0.00533427,20,2019-09-04,buy
209200.00,0.46916827,20,2019-09-04,buy
209106.97,0.00046600,20,2019-09-04,buy
209059.30,0.00074090,20,2019-09-04,buy
209000.00,0.01822402,20,2019-09-04,buy
209000.00,0.23221991,20,2019-09-04,buy
209000.00,0.01551930,20,2019-09-04,buy
209606.03,0.01822466,20,2019-09-04,sell
209000.09,0.02000000,20,2019-09-04,sell
209000.00,0.00300000,20,2019-09-04,buy
209606.03,0.00016335,20,2019-09-04,sell
209606.03,0.00119271,20,2019-09-04,sell
209000.00,0.00039839,20,2019-09-04,buy
209000.00,0.00956938,20,2019-09-04,buy
209000.00,0.00722399,20,2019-09-04,buy
209000.00,0.00098604,20,2019-09-04,buy
209000.02,0.00896861,20,2019-09-04,buy
210840.14,0.00368174,20,2019-09-04,sell
210840.22,0.00651804,20,2019-09-04,sell
210840.51,0.01219065,20,2019-09-04,sell
210843.10,0.01080990,20,2019-09-04,sell
209000.02,0.00785640,20,2019-09-04,buy
210786.62,0.00002372,20,2019-09-04,sell
210786.38,0.00028465,20,2019-09-04,sell
210785.89,0.00237208,20,2019-09-04,sell
209000.02,0.02000000,20,2019-09-04,buy
210785.85,0.09081614,20,2019-09-04,sell
210785.86,0.02304349,20,2019-09-04,sell
209000.02,0.00943554,20,2019-09-04,buy
210785.44,0.04761539,20,2019-09-04,sell
209000.02,0.00547241,20,2019-09-04,buy
210784.90,0.00104372,20,2019-09-04,sell
210784.70,0.00244026,20,2019-09-04,sell
209000.02,0.00700000,20,2019-09-04,buy
210784.43,0.02072734,20,2019-09-04,sell
209000.02,0.07770000,20,2019-09-04,buy
209000.02,0.00139233,20,2019-09-04,buy
209000.02,0.05000000,20,2019-09-04,buy
209000.04,0.02407997,20,2019-09-04,buy
210784.20,0.00237209,20,2019-09-04,sell
209000.02,0.03740515,20,2019-09-04,buy
209000.02,0.02633470,20,2019-09-04,buy
209000.02,0.00049846,20,2019-09-04,buy
209000.02,0.05670300,20,2019-09-04,buy
210719.43,0.00949129,20,2019-09-04,sell
210719.11,0.00023728,20,2019-09-04,sell
210718.66,0.00332196,20,2019-09-04,sell
210718.39,0.00071185,20,2019-09-04,sell
209010.00,0.02392704,20,2019-09-04,buy
209001.00,0.00107296,20,2019-09-04,buy
209200.00,0.00224388,20,2019-09-04,sell
209001.00,0.00371171,20,2019-09-04,buy
209000.06,0.00686320,20,2019-09-04,buy
209000.00,0.00019388,20,2019-09-04,buy
209000.00,0.00218412,20,2019-09-04,buy
208450.00,0.00281588,20,2019-09-04,buy
209200.00,0.00045889,20,2019-09-04,sell
209999.68,0.03219923,20,2019-09-04,sell
209200.00,0.00113849,20,2019-09-04,sell
209000.01,0.01330718,20,2019-09-04,buy
209000.01,0.00133972,20,2019-09-04,buy
209000.01,0.00046234,20,2019-09-04,buy
209000.01,0.06436090,20,2019-09-04,buy
209998.95,0.00042857,20,2019-09-04,sell
209000.01,0.00021672,20,2019-09-04,buy
209000.01,0.01002382,20,2019-09-04,buy
209998.76,0.00413879,20,2019-09-04,sell
209998.65,0.00313973,20,2019-09-04,sell
209000.01,0.00073501,20,2019-09-04,buy
209998.41,0.00476194,20,2019-09-04,sell
209997.91,0.00938105,20,2019-09-04,sell
209997.84,0.18440756,20,2019-09-04,sell
209997.83,0.11083358,20,2019-09-04,sell
209997.67,0.02904790,20,2019-09-04,sell
209000.01,0.01362134,20,2019-09-04,buy
209995.00,0.02955766,20,2019-09-04,buy
208450.16,0.00682100,20,2019-09-04,buy
208450.21,0.01545913,20,2019-09-04,buy
208450.30,0.01333708,20,2019-09-04,buy
208450.72,0.00056800,20,2019-09-04,buy
209996.53,0.00738088,20,2019-09-04,sell
208450.00,0.02060996,20,2019-09-04,buy
208450.50,0.01207173,20,2019-09-04,buy
209994.75,0.04285821,20,2019-09-04,sell
209994.67,0.14807511,20,2019-09-04,sell
208000.38,0.02748951,23,2019-09-04,buy
208000.52,0.02177296,23,2019-09-04,buy
208000.52,0.12245685,23,2019-09-04,buy
208999.00,0.00071771,23,2019-09-04,sell
208000.52,0.00107851,23,2019-09-04,buy
209000.00,0.00196458,23,2019-09-04,sell
208999.00,0.00502395,23,2019-09-04,sell
209563.93,0.04790616,23,2019-09-04,sell
208011.41,0.01576836,23,2019-09-04,buy
208020.05,0.00049662,23,2019-09-04,buy
208040.85,0.00300000,23,2019-09-04,buy
209511.91,0.01097790,23,2019-09-04,sell
208000.02,0.00521808,23,2019-09-04,buy
208000.03,0.00446022,23,2019-09-04,buy
209437.55,0.00434149,23,2019-09-04,sell
209435.00,0.00473048,23,2019-09-04,sell
208500.00,0.00002398,23,2019-09-04,sell
208000.02,0.00095371,23,2019-09-04,buy
209405.81,0.01710492,23,2019-09-04,sell
208500.00,0.00284619,23,2019-09-04,sell
208000.52,0.00024038,23,2019-09-04,sell
208000.02,0.00232425,23,2019-09-04,buy
208000.02,0.01767575,23,2019-09-04,buy
208000.02,0.02152329,23,2019-09-04,buy
208000.00,0.00247581,23,2019-09-04,buy
208000.00,0.00970056,23,2019-09-04,buy
208000.52,0.00182091,23,2019-09-04,sell
208000.00,0.00970736,23,2019-09-04,buy
208000.00,0.00048392,23,2019-09-04,buy
208000.00,0.01468205,23,2019-09-04,buy
208000.00,0.00817308,23,2019-09-04,buy
208000.00,0.01392365,23,2019-09-04,buy
207999.99,0.00089327,23,2019-09-04,buy
208000.52,0.00251033,23,2019-09-04,sell
207999.99,0.00007936,23,2019-09-04,buy
208000.52,0.00196837,23,2019-09-04,sell
207999.99,0.00577446,23,2019-09-04,buy
208000.52,0.00048077,23,2019-09-04,sell
208000.52,0.00247125,23,2019-09-04,sell
209000.00,0.00024875,23,2019-09-04,sell
209348.00,0.00207306,23,2019-09-04,sell
207999.99,0.00046445,23,2019-09-04,buy
207995.38,0.00913482,23,2019-09-04,buy
207965.54,0.00028289,23,2019-09-04,buy
207915.02,0.01332184,23,2019-09-04,buy
209302.39,0.00432083,23,2019-09-04,sell
209302.29,0.00045695,23,2019-09-04,sell
207888.00,0.01349285,23,2019-09-04,buy
207807.83,0.01710938,23,2019-09-04,buy
207805.22,0.00040862,23,2019-09-04,buy
207602.05,0.00598915,23,2019-09-04,buy
209263.39,0.00047787,23,2019-09-04,sell
209257.28,0.04165142,23,2019-09-04,sell
209257.28,0.00041890,23,2019-09-04,sell
207654.72,0.00500000,23,2019-09-04,buy
207732.78,1.89000000,23,2019-09-04,buy
208711.69,0.01967386,23,2019-09-04,sell
209000.44,0.00125998,23,2019-09-04,sell
207628.19,0.00319559,23,2019-09-04,buy
207631.32,0.00126473,23,2019-09-04,buy
207631.46,0.11000000,23,2019-09-04,buy
208995.21,0.01998288,23,2019-09-04,sell
208711.68,0.00047913,23,2019-09-04,sell
208995.22,0.00072012,23,2019-09-04,sell
209000.44,0.00874002,23,2019-09-04,sell
209238.92,0.00133521,23,2019-09-04,sell
209239.00,0.00256539,23,2019-09-04,sell
209241.92,0.04113867,23,2019-09-04,sell
209241.93,0.06844905,23,2019-09-04,sell
209227.47,0.06023305,23,2019-09-04,sell
209227.16,0.00046644,23,2019-09-04,sell
207663.72,0.00047391,23,2019-09-04,buy
209225.14,0.01960007,23,2019-09-04,sell
209224.84,0.00095195,23,2019-09-04,sell
207687.14,0.01896000,23,2019-09-04,buy
209216.85,0.00005258,23,2019-09-04,sell
207717.23,0.24466565,23,2019-09-04,buy
207722.39,0.01999999,23,2019-09-04,buy
207717.23,0.23533436,23,2019-09-04,buy
209176.21,0.13794666,23,2019-09-04,sell
209176.22,0.00547309,23,2019-09-04,sell
209158.46,0.01434319,23,2019-09-04,sell
209128.73,0.00040330,23,2019-09-04,sell
209128.81,0.00040330,23,2019-09-04,sell
209131.74,0.00014975,23,2019-09-04,sell
209290.99,0.00047781,23,2019-09-04,sell
209288.39,0.00032668,23,2019-09-04,sell
209399.96,0.00731437,23,2019-09-04,sell
207715.02,0.01476177,23,2019-09-04,buy
209288.34,0.01997999,23,2019-09-04,sell
209288.35,0.04213527,23,2019-09-04,sell
207751.16,0.01100000,23,2019-09-04,buy
207761.63,0.00034000,23,2019-09-04,buy
209284.96,0.00164192,23,2019-09-04,sell
209285.04,0.00294836,23,2019-09-04,sell
209287.97,0.09942360,23,2019-09-04,sell
209287.98,0.16117103,23,2019-09-04,sell
207865.41,0.00232582,23,2019-09-04,buy
207871.08,0.08997975,23,2019-09-04,buy
209285.01,0.00573381,23,2019-09-04,sell
206775.84,0.01293185,1,2019-09-05,buy
208368.19,0.03473131,1,2019-09-05,sell
208365.07,0.00047993,1,2019-09-05,sell
208331.70,0.00096001,2,2019-09-05,sell
206782.29,0.00980039,2,2019-09-05,buy
208313.95,0.00480045,2,2019-09-05,sell
206806.52,0.00102577,2,2019-09-05,buy
208284.79,0.00240056,2,2019-09-05,sell
206830.33,0.00126093,2,2019-09-05,buy
206833.34,0.03628551,2,2019-09-05,buy
206839.42,0.01117404,2,2019-09-05,buy
206836.44,0.00549200,2,2019-09-05,buy
206839.48,0.01889005,2,2019-09-05,buy
206842.48,0.02812455,2,2019-09-05,buy
206848.15,0.01200000,2,2019-09-05,buy
206848.15,0.00097322,2,2019-09-05,buy
206848.60,0.00466302,2,2019-09-05,buy
206848.60,0.01399357,2,2019-09-05,buy
208257.57,0.00050634,2,2019-09-05,sell
206921.30,0.00065331,2,2019-09-05,buy
208251.47,0.00048019,2,2019-09-05,sell
206953.58,0.03262716,2,2019-09-05,buy
208242.35,0.00480210,2,2019-09-05,sell
206937.07,0.00439398,2,2019-09-05,buy
207014.36,0.08095153,2,2019-09-05,buy
206937.07,0.03813870,2,2019-09-05,buy
206939.67,0.06755735,2,2019-09-05,buy
206940.14,0.09859003,2,2019-09-05,buy
206944.91,0.07176910,2,2019-09-05,buy
206945.32,0.04101091,2,2019-09-05,buy
206942.31,0.14453779,2,2019-09-05,buy
206937.09,0.11671349,2,2019-09-05,buy
206937.07,0.01671346,2,2019-09-05,buy
206937.48,0.00636616,2,2019-09-05,buy
208218.62,0.00119816,2,2019-09-05,sell
206941.00,0.00724867,2,2019-09-05,buy
206937.48,0.02611139,2,2019-09-05,buy
206934.47,0.00700994,2,2019-09-05,buy
208260.97,0.00240083,2,2019-09-05,sell
206943.56,0.00489916,2,2019-09-05,buy
208260.97,0.04737747,2,2019-09-05,sell
208257.96,0.01890151,2,2019-09-05,sell
207007.86,0.00519650,2,2019-09-05,buy
207010.48,0.00898864,2,2019-09-05,buy
207013.09,0.01073696,2,2019-09-05,buy
207013.11,0.00418076,2,2019-09-05,buy
207015.73,0.02341228,2,2019-09-05,buy
207018.74,0.01729316,2,2019-09-05,buy
207018.74,0.01220000,2,2019-09-05,buy
207036.11,0.00486182,2,2019-09-05,buy
208260.96,0.00059061,2,2019-09-05,sell
208260.96,0.00124171,2,2019-09-05,sell
208260.97,0.03485627,2,2019-09-05,sell
207065.71,0.00760000,2,2019-09-05,buy
208260.97,0.00720250,2,2019-09-05,sell
207074.39,0.00486078,2,2019-09-05,buy
208260.97,0.00213194,2,2019-09-05,sell
207092.73,0.01458105,2,2019-09-05,buy
208260.97,0.00036320,2,2019-09-05,sell
208260.97,0.04909398,2,2019-09-05,sell
207068.74,0.01496191,2,2019-09-05,buy
208260.97,0.01165850,2,2019-09-05,sell
207086.90,0.00400000,2,2019-09-05,buy
207062.68,0.01180300,2,2019-09-05,buy
207500.00,0.00331861,2,2019-09-05,buy
207062.27,0.01180300,2,2019-09-05,buy
207059.67,0.06895126,2,2019-09-05,buy
208260.97,0.04033401,2,2019-09-05,sell
208260.92,0.00021795,2,2019-09-05,sell
207086.98,0.00897320,2,2019-09-05,buy
208260.97,0.00048017,2,2019-09-05,sell
208260.97,0.03930055,2,2019-09-05,sell
208260.97,0.00096033,2,2019-09-05,sell
208260.97,0.06331551,2,2019-09-05,sell
208257.99,0.00024009,2,2019-09-05,sell
208243.04,0.00151318,2,2019-09-05,sell
207200.02,0.00193176,2,2019-09-05,buy
208237.13,0.00032655,2,2019-09-05,sell
207200.02,0.01635556,2,2019-09-05,buy
208258.37,0.01201335,2,2019-09-05,sell
208258.13,0.00480173,2,2019-09-05,sell
206880.36,0.03269640,2,2019-09-05,buy
207200.02,0.00198049,2,2019-09-05,buy
208254.76,0.01986327,2,2019-09-05,sell
206894.98,0.00076129,2,2019-09-05,buy
206895.08,0.02581868,2,2019-09-05,buy
206895.06,0.01600648,2,2019-09-05,buy
206895.04,0.00047153,2,2019-09-05,buy
206895.10,0.02575800,2,2019-09-05,buy
206895.16,0.00861200,2,2019-09-05,buy
206895.22,0.00048650,2,2019-09-05,buy
206900.01,0.00174510,2,2019-09-05,buy
208251.14,0.03841516,2,2019-09-05,sell
206900.07,0.00690240,2,2019-09-05,buy
208248.32,0.00024010,2,2019-09-05,sell
208248.21,0.00024010,2,2019-09-05,sell
208248.19,0.00024010,2,2019-09-05,sell
208248.15,0.00024010,2,2019-09-05,sell
208248.09,0.00024010,2,2019-09-05,sell
208248.08,0.00024010,2,2019-09-05,sell
207525.25,0.00096432,5,2019-09-05,buy
208760.00,0.00383215,5,2019-09-05,sell
208760.00,0.00056524,5,2019-09-05,sell
208760.00,0.00482444,5,2019-09-05,sell
208800.00,0.00478928,5,2019-09-05,sell
208999.97,0.00766210,5,2019-09-05,sell
207934.28,0.00193151,5,2019-09-05,buy
207973.86,0.39172259,5,2019-09-05,buy
207973.84,0.10827741,5,2019-09-05,buy
208900.00,0.00534227,5,2019-09-05,sell
209000.00,0.00175148,5,2019-09-05,sell
